descriptorID	number	name	uniqueID
55576	D08.811.277.087.250.650	Neutral Ceramidase	D055576
4080	D08.811.277.087.280	Dihydroorotase	D004080
5972	D08.811.277.087.483	Glutaminase	D005972
6655	D08.811.277.087.520	Histone Deacetylases	D006655
9535	D08.811.277.087.610	Nicotinamidase	D009535
10399	D08.811.277.087.690	Penicillin Amidase	D010399
43524	D08.811.277.087.725	Peptide-N4-(N-acetyl-beta-glucosaminyl) Asparagine Amidase	D043524
11752	D08.811.277.087.760	Pyroglutamate Hydrolase	D011752
37761	D08.811.277.087.831	Sirtuins	D037761
14510	D08.811.277.087.902	Urease	D014510
619	D08.811.277.151	Aminohydrolases	D000619
6136	D08.811.277.151.300	GTP Cyclohydrolase	D006136
6148	D08.811.277.151.350	Guanine Deaminase	D006148
45064	D08.811.277.151.418	Methenyltetrahydrofolate Cyclohydrolase	D045064
9700	D08.811.277.151.486	Nucleoside Deaminases	D009700
243	D08.811.277.151.486.075	Adenosine Deaminase	D000243
3564	D08.811.277.151.486.250	Cytidine Deaminase	D003564
43525	D08.811.277.151.486.625	Cytosine Deaminase	D043525
9709	D08.811.277.151.653	Nucleotide Deaminases	D009709
659	D08.811.277.151.653.060	AMP Deaminase	D000659
3844	D08.811.277.151.653.200	DCMP Deaminase	D003844
3166	D08.811.277.300	Complement Activating Enzymes	D003166
15923	D08.811.277.300.280	Complement C1r	D015923
3173	D08.811.277.300.290	Complement C1s	D003173
11416	D08.811.277.300.450	Complement Factor D	D011416
4851	D08.811.277.340	Epoxide Hydrolases	D004851
4950	D08.811.277.352	Esterases	D004950
2265	D08.811.277.352.100	Carboxylic Ester Hydrolases	D002265
115	D08.811.277.352.100.050	Acetylesterase	D000115
43182	D08.811.277.352.100.100	Carboxylesterase	D043182
2802	D08.811.277.352.100.170	Cholinesterases	D002802
110	D08.811.277.352.100.170.176	Acetylcholinesterase	D000110
2091	D08.811.277.352.100.170.250	Butyrylcholinesterase	D002091
11543	D08.811.277.352.100.170.710	Pseudocholinesterase	D011543
3682	D08.811.277.352.100.220	Dehydroascorbatase	D003682
8049	D08.811.277.352.100.400	Lipase	D008049
20799	D08.811.277.352.100.400.745	Pancrelipase	D020799
8071	D08.811.277.352.100.430	Lipoprotein Lipase	D008071
8994	D08.811.277.352.100.500	Monoacylglycerol Lipases	D008994
9283	D08.811.277.352.100.550	Naphthol AS D Esterase	D009283
10740	D08.811.277.352.100.680	Phospholipases	D010740
8245	D08.811.277.352.100.680.510	Lysophospholipase	D008245
10741	D08.811.277.352.100.680.750	Phospholipases A	D010741
54466	D08.811.277.352.100.680.750.875	Phospholipases A1	D054466
54467	D08.811.277.352.100.680.750.937	Phospholipases A2	D054467
43203	D08.811.277.352.100.680.750.937.249	1-Alkyl-2-acetylglycerophosphocholine Esterase	D043203
54512	D08.811.277.352.100.680.750.937.300	Phospholipases A2, Calcium-Independent	D054512
54522	D08.811.277.352.100.680.750.937.300.249	Group VI Phospholipases A2	D054522
54465	D08.811.277.352.100.680.750.937.300.500	Peroxiredoxin VI	D054465
54510	D08.811.277.352.100.680.750.937.625	Phospholipases A2, Cytosolic	D054510
54513	D08.811.277.352.100.680.750.937.625.249	Group IV Phospholipases A2	D054513
54465	D08.811.277.352.100.680.750.937.625.624	Peroxiredoxin VI	D054465
54497	D08.811.277.352.100.680.750.937.750	Phospholipases A2, Secretory	D054497
54498	D08.811.277.352.100.680.750.937.750.100	Group I Phospholipases A2	D054498
54499	D08.811.277.352.100.680.750.937.750.100.500	Group IA Phospholipases A2	D054499
54500	D08.811.277.352.100.680.750.937.750.100.750	Group IB Phospholipases A2	D054500
54501	D08.811.277.352.100.680.750.937.750.550	Group II Phospholipases A2	D054501
54520	D08.811.277.352.100.680.750.937.750.662	Group III Phospholipases A2	D054520
54505	D08.811.277.352.100.680.750.937.750.775	Group V Phospholipases A2	D054505
54509	D08.811.277.352.100.680.750.937.750.887	Group X Phospholipases A2	D054509
2787	D08.811.277.352.100.700	Sterol Esterase	D002787
3851	D08.811.277.352.335	Deoxyribonucleases	D003851
4706	D08.811.277.352.335.350	Endodeoxyribonucleases	D004706
43224	D08.811.277.352.335.350.137	Deoxyribonuclease (Pyrimidine Dimer)	D043224
3850	D08.811.277.352.335.350.250	Deoxyribonuclease I	D003850
13299	D08.811.277.352.335.350.250.900	Streptodornase and Streptokinase	D013299
43223	D08.811.277.352.335.350.275	Deoxyribonuclease IV (Phage T4-Induced)	D043223
4262	D08.811.277.352.335.350.300	DNA Restriction Enzymes	D004262
15253	D08.811.277.352.335.350.300.250	Deoxyribonucleases, Type I Site-Specific	D015253
15252	D08.811.277.352.335.350.300.260	Deoxyribonucleases, Type II Site-Specific	D015252
15245	D08.811.277.352.335.350.300.260.240	Deoxyribonuclease BamHI	D015245
15246	D08.811.277.352.335.350.300.260.250	Deoxyribonuclease EcoRI	D015246
15247	D08.811.277.352.335.350.300.260.260	Deoxyribonuclease HindIII	D015247
19003	D08.811.277.352.335.350.300.260.300	Deoxyribonuclease HpaII	D019003
15263	D08.811.277.352.335.350.300.270	Deoxyribonucleases, Type III Site-Specific	D015263
45565	D08.811.277.352.335.350.400	Holliday Junction Resolvases	D045565
8836	D08.811.277.352.335.350.500	Micrococcal Nuclease	D008836
15719	D08.811.277.352.335.350.700	Single-Strand Specific DNA and RNA Endonucleases	D015719
5090	D08.811.277.352.335.375	Exodeoxyribonucleases	D005090
43211	D08.811.277.352.335.375.750	Exodeoxyribonuclease V	D043211
4720	D08.811.277.352.355	Endonucleases	D004720
4706	D08.811.277.352.355.325	Endodeoxyribonucleases	D004706
4262	D08.811.277.352.355.325.300	DNA Restriction Enzymes	D004262
15253	D08.811.277.352.355.325.300.250	Deoxyribonucleases, Type I Site-Specific	D015253
15252	D08.811.277.352.355.325.300.260	Deoxyribonucleases, Type II Site-Specific	D015252
15245	D08.811.277.352.355.325.300.260.240	Deoxyribonuclease BamHI	D015245
15246	D08.811.277.352.355.325.300.260.250	Deoxyribonuclease EcoRI	D015246
15247	D08.811.277.352.355.325.300.260.260	Deoxyribonuclease HindIII	D015247
19003	D08.811.277.352.355.325.300.260.300	Deoxyribonuclease HpaII	D019003
15263	D08.811.277.352.355.325.300.270	Deoxyribonucleases, Type III Site-Specific	D015263
45585	D08.811.277.352.355.325.350	Flap Endonucleases	D045585
45565	D08.811.277.352.355.325.400	Holliday Junction Resolvases	D045565
8836	D08.811.277.352.355.325.500	Micrococcal Nuclease	D008836
15719	D08.811.277.352.355.325.700	Single-Strand Specific DNA and RNA Endonucleases	D015719
4722	D08.811.277.352.355.350	Endoribonucleases	D004722
8836	D08.811.277.352.355.350.500	Micrococcal Nuclease	D008836
16914	D08.811.277.352.355.350.700	Ribonuclease H	D016914
54309	D08.811.277.352.355.350.700.500	Ribonuclease H, Human Immunodeficiency Virus	D054309
12259	D08.811.277.352.355.350.715	Ribonuclease, Pancreatic	D012259
6163	D08.811.277.352.355.350.725	Ribonuclease T1	D006163
34743	D08.811.277.352.355.350.810	RNA-Induced Silencing Complex	D034743
15719	D08.811.277.352.355.350.820	Single-Strand Specific DNA and RNA Endonucleases	D015719
5092	D08.811.277.352.365	Exonucleases	D005092
5090	D08.811.277.352.365.290	Exodeoxyribonucleases	D005090
5095	D08.811.277.352.365.300	Exoribonucleases	D005095
10727	D08.811.277.352.640	Phosphoric Diester Hydrolases	D010727
17318	D08.811.277.352.640.050	Annexin A3	D017318
15105	D08.811.277.352.640.150	3',5'-Cyclic-AMP Phosphodiesterases	D015105
54677	D08.811.277.352.640.150.100	Cyclic Nucleotide Phosphodiesterases, Type 1	D054677
54678	D08.811.277.352.640.150.200	Cyclic Nucleotide Phosphodiesterases, Type 2	D054678
54684	D08.811.277.352.640.150.300	Cyclic Nucleotide Phosphodiesterases, Type 3	D054684
54703	D08.811.277.352.640.150.400	Cyclic Nucleotide Phosphodiesterases, Type 4	D054703
54706	D08.811.277.352.640.150.500	Cyclic Nucleotide Phosphodiesterases, Type 5	D054706
54707	D08.811.277.352.640.150.600	Cyclic Nucleotide Phosphodiesterases, Type 6	D054707
54708	D08.811.277.352.640.150.700	Cyclic Nucleotide Phosphodiesterases, Type 7	D054708
15106	D08.811.277.352.640.155	3',5'-Cyclic-GMP Phosphodiesterases	D015106
54677	D08.811.277.352.640.155.100	Cyclic Nucleotide Phosphodiesterases, Type 1	D054677
54678	D08.811.277.352.640.155.200	Cyclic Nucleotide Phosphodiesterases, Type 2	D054678
54706	D08.811.277.352.640.155.500	Cyclic Nucleotide Phosphodiesterases, Type 5	D054706
54707	D08.811.277.352.640.155.750	Cyclic Nucleotide Phosphodiesterases, Type 6	D054707
15087	D08.811.277.352.640.160	2',3'-Cyclic-Nucleotide Phosphodiesterases	D015087
47768	D08.811.277.352.640.295	Glycerophosphoinositol Inositolphosphodiesterase	D047768
43264	D08.811.277.352.640.430	Phosphodiesterase I	D043264
10740	D08.811.277.352.640.700	Phospholipases	D010740
10738	D08.811.277.352.640.700.700	Type C Phospholipases	D010738
54800	D08.811.277.352.640.700.700.249	Glycosylphosphatidylinositol Diacylglycerol-Lyase	D054800
43265	D08.811.277.352.640.700.700.500	Phosphatidylinositol Diacylglycerol-Lyase	D043265
54801	D08.811.277.352.640.700.700.562	Phosphoinositide Phospholipase C	D054801
54799	D08.811.277.352.640.700.700.562.500	Phospholipase C beta	D054799
54803	D08.811.277.352.640.700.700.562.625	Phospholipase C delta	D054803
51966	D08.811.277.352.640.700.700.562.750	Phospholipase C gamma	D051966
10739	D08.811.277.352.640.700.710	Phospholipase D	D010739
13108	D08.811.277.352.640.750	Sphingomyelin Phosphodiesterase	D013108
10744	D08.811.277.352.650	Phosphoric Monoester Hydrolases	D010744
135	D08.811.277.352.650.025	Acid Phosphatase	D000135
469	D08.811.277.352.650.035	Alkaline Phosphatase	D000469
6597	D08.811.277.352.650.200	Fructose-Bisphosphatase	D006597
5952	D08.811.277.352.650.225	Glucose-6-Phosphatase	D005952
6642	D08.811.277.352.650.300	Histidinol-Phosphatase	D006642
9597	D08.811.277.352.650.575	4-Nitrophenylphosphatase	D009597
54639	D08.811.277.352.650.587	Mitogen-Activated Protein Kinase Phosphatases	D054639
54638	D08.811.277.352.650.587.200	Dual Specificity Phosphatase 1	D054638
54641	D08.811.277.352.650.587.250	Dual Specificity Phosphatase 2	D054641
54640	D08.811.277.352.650.587.300	Dual Specificity Phosphatase 3	D054640
54642	D08.811.277.352.650.587.600	Dual Specificity Phosphatase 6	D054642
9708	D08.811.277.352.650.600	Nucleotidases	D009708
15720	D08.811.277.352.650.600.600	5'-Nucleotidase	D015720
10711	D08.811.277.352.650.620	Phosphatidate Phosphatase	D010711
25481	D08.811.277.352.650.622	Phosphofructokinase-2	D025481
10749	D08.811.277.352.650.625	Phosphoprotein Phosphatases	D010749
19703	D08.811.277.352.650.625.150	Calcineurin	D019703
54637	D08.811.277.352.650.625.225	Dual-Specificity Phosphatases	D054637
20687	D08.811.277.352.650.625.225.100	cdc25 Phosphatases	D020687
54638	D08.811.277.352.650.625.225.200	Dual Specificity Phosphatase 1	D054638
54641	D08.811.277.352.650.625.225.250	Dual Specificity Phosphatase 2	D054641
54640	D08.811.277.352.650.625.225.300	Dual Specificity Phosphatase 3	D054640
54642	D08.811.277.352.650.625.225.600	Dual Specificity Phosphatase 6	D054642
6007	D08.811.277.352.650.625.300	Glycogen-Synthase-D Phosphatase	D006007
43263	D08.811.277.352.650.625.475	Myosin-Light-Chain Phosphatase	D043263
10765	D08.811.277.352.650.625.650	Phosphorylase Phosphatase	D010765
54645	D08.811.277.352.650.625.687	Protein Phosphatase 1	D054645
54648	D08.811.277.352.650.625.706	Protein Phosphatase 2	D054648
11769	D08.811.277.352.650.625.725	Pyruvate Dehydrogenase (Lipoamide)-Phosphatase	D011769
10832	D08.811.277.352.650.700	6-Phytase	D010832
17027	D08.811.277.352.650.775	Protein Tyrosine Phosphatases	D017027
54637	D08.811.277.352.650.775.250	Dual-Specificity Phosphatases	D054637
20687	D08.811.277.352.650.775.250.100	cdc25 Phosphatases	D020687
54638	D08.811.277.352.650.775.250.200	Dual Specificity Phosphatase 1	D054638
54641	D08.811.277.352.650.775.250.250	Dual Specificity Phosphatase 2	D054641
54640	D08.811.277.352.650.775.250.300	Dual Specificity Phosphatase 3	D054640
54642	D08.811.277.352.650.775.250.600	Dual Specificity Phosphatase 6	D054642
54558	D08.811.277.352.650.775.300	Protein Tyrosine Phosphatases, Non-Receptor	D054558
54562	D08.811.277.352.650.775.300.100	Protein Tyrosine Phosphatase, Non-Receptor Type 1	D054562
54578	D08.811.277.352.650.775.300.200	Protein Tyrosine Phosphatase, Non-Receptor Type 2	D054578
54589	D08.811.277.352.650.775.300.300	Protein Tyrosine Phosphatase, Non-Receptor Type 3	D054589
54590	D08.811.277.352.650.775.300.400	Protein Tyrosine Phosphatase, Non-Receptor Type 4	D054590
53824	D08.811.277.352.650.775.300.600	Protein Tyrosine Phosphatase, Non-Receptor Type 6	D053824
54592	D08.811.277.352.650.775.300.800	Protein Tyrosine Phosphatase, Non-Receptor Type 11	D054592
54594	D08.811.277.352.650.775.300.850	Protein Tyrosine Phosphatase, Non-Receptor Type 12	D054594
54595	D08.811.277.352.650.775.300.860	Protein Tyrosine Phosphatase, Non-Receptor Type 13	D054595
54596	D08.811.277.352.650.775.300.930	Protein Tyrosine Phosphatase, Non-Receptor Type 22	D054596
54557	D08.811.277.352.650.775.400	Receptor-Like Protein Tyrosine Phosphatases	D054557
54622	D08.811.277.352.650.775.400.100	Receptor-Like Protein Tyrosine Phosphatases, Class 1	D054622
17493	D08.811.277.352.650.775.400.100.500	Antigens, CD45	D017493
54623	D08.811.277.352.650.775.400.200	Receptor-Like Protein Tyrosine Phosphatases, Class 2	D054623
54631	D08.811.277.352.650.775.400.300	Receptor-Like Protein Tyrosine Phosphatases, Class 3	D054631
54630	D08.811.277.352.650.775.400.400	Receptor-Like Protein Tyrosine Phosphatases, Class 4	D054630
54633	D08.811.277.352.650.775.400.500	Receptor-Like Protein Tyrosine Phosphatases, Class 5	D054633
54634	D08.811.277.352.650.775.400.700	Receptor-Like Protein Tyrosine Phosphatases, Class 7	D054634
54635	D08.811.277.352.650.775.400.800	Receptor-Like Protein Tyrosine Phosphatases, Class 8	D054635
54593	D08.811.277.352.650.775.700	SH2 Domain-Containing Protein Tyrosine Phosphatases	D054593
53824	D08.811.277.352.650.775.700.200	Protein Tyrosine Phosphatase, Non-Receptor Type 6	D053824
54592	D08.811.277.352.650.775.700.800	Protein Tyrosine Phosphatase, Non-Receptor Type 11	D054592
51059	D08.811.277.352.650.850	PTEN Phosphohydrolase	D051059
44345	D08.811.277.352.660	Phosphoric Triester Hydrolases	D044345
43303	D08.811.277.352.660.500	Aryldialkylphosphatase	D043303
12260	D08.811.277.352.700	Ribonucleases	D012260
4722	D08.811.277.352.700.350	Endoribonucleases	D004722
15719	D08.811.277.352.700.350.025	Single-Strand Specific DNA and RNA Endonucleases	D015719
47150	D08.811.277.352.700.350.262	Eosinophil Cationic Protein	D047150
47208	D08.811.277.352.700.350.381	Eosinophil-Derived Neurotoxin	D047208
8836	D08.811.277.352.700.350.500	Micrococcal Nuclease	D008836
16914	D08.811.277.352.700.350.700	Ribonuclease H	D016914
54309	D08.811.277.352.700.350.700.500	Ribonuclease H, Human Immunodeficiency Virus	D054309
43244	D08.811.277.352.700.350.707	Ribonuclease III	D043244
43262	D08.811.277.352.700.350.711	Ribonuclease P	D043262
12259	D08.811.277.352.700.350.715	Ribonuclease, Pancreatic	D012259
6163	D08.811.277.352.700.350.725	Ribonuclease T1	D006163
34743	D08.811.277.352.700.350.810	RNA-Induced Silencing Complex	D034743
5095	D08.811.277.352.700.375	Exoribonucleases	D005095
13429	D08.811.277.352.827	Sulfatases	D013429
1192	D08.811.277.352.827.070	Arylsulfatases	D001192
20051	D08.811.277.352.827.070.060	N-Acetylgalactosamine-4-Sulfatase	D020051
2553	D08.811.277.352.827.070.250	Cerebroside-Sulfatase	D002553
43266	D08.811.277.352.827.070.625	Steryl-Sulfatase	D043266
2810	D08.811.277.352.827.180	Chondroitinases and Chondroitin Lyases	D002810
2811	D08.811.277.352.827.180.175	Chondroitinsulfatases	D002811
20051	D08.811.277.352.827.180.175.060	N-Acetylgalactosamine-4-Sulfatase	D020051
2803	D08.811.277.352.827.180.175.275	Chondro-4-Sulfatase	D002803
7066	D08.811.277.352.827.500	Iduronate Sulfatase	D007066
13869	D08.811.277.352.897	Thiolester Hydrolases	D013869
104	D08.811.277.352.897.075	Acetyl-CoA Hydrolase	D000104
10170	D08.811.277.352.897.700	Palmitoyl-CoA Hydrolase	D010170
43222	D08.811.277.352.897.850	Ubiquitin Thiolesterase	D043222
6026	D08.811.277.450	Glycoside Hydrolases	D006026
5644	D08.811.277.450.050	alpha-L-Fucosidase	D005644
681	D08.811.277.450.066	Amylases	D000681
516	D08.811.277.450.066.050	alpha-Amylases	D000516
55292	D08.811.277.450.066.050.249	Pancreatic alpha-Amylases	D055292
55291	D08.811.277.450.066.050.500	Salivary alpha-Amylases	D055291
1614	D08.811.277.450.066.100	beta-Amylase	D001614
43324	D08.811.277.450.114	beta-Fructofuranosidase	D043324
2688	D08.811.277.450.207	Chitinase	D002688
3910	D08.811.277.450.283	Dextranase	D003910
4186	D08.811.277.450.329	Disaccharidases	D004186
13393	D08.811.277.450.329.738	Sucrase	D013393
13394	D08.811.277.450.329.738.700	Sucrase-Isomaltase Complex	D013394
14198	D08.811.277.450.329.865	Trehalase	D014198
5696	D08.811.277.450.410	Galactosidases	D005696
519	D08.811.277.450.410.050	alpha-Galactosidase	D000519
1616	D08.811.277.450.410.100	beta-Galactosidase	D001616
43322	D08.811.277.450.410.100.500	Lactase	D043322
2517	D08.811.277.450.410.150	Galactosylgalactosylglucosylceramidase	D002517
5698	D08.811.277.450.410.400	Galactosylceramidase	D005698
5959	D08.811.277.450.420	Glucosidases	D005959
520	D08.811.277.450.420.050	alpha-Glucosidases	D000520
44602	D08.811.277.450.420.200	Cellulases	D044602
1617	D08.811.277.450.420.200.100	beta-Glucosidase	D001617
2480	D08.811.277.450.420.200.200	Cellulase	D002480
43366	D08.811.277.450.420.200.400	Cellulose 1,4-beta-Cellobiosidase	D043366
44644	D08.811.277.450.420.200.450	Endo-1,3(4)-beta-Glucanase	D044644
43326	D08.811.277.450.420.200.500	Glucan 1,3-beta-Glucosidase	D043326
44643	D08.811.277.450.420.200.550	Glucan 1,4-beta-Glucosidase	D044643
4693	D08.811.277.450.420.200.600	Glucan Endo-1,3-beta-D-Glucosidase	D004693
5087	D08.811.277.450.420.375	Glucan 1,4-alpha-Glucosidase	D005087
6004	D08.811.277.450.420.450	Glycogen Debranching Enzyme System	D006004
10694	D08.811.277.450.420.475	Glycosylceramidase	D010694
5962	D08.811.277.450.420.475.400	Glucosylceramidase	D005962
5966	D08.811.277.450.426	Glucuronidase	D005966
9699	D08.811.277.450.430	N-Glycosyl Hydrolases	D009699
45647	D08.811.277.450.430.099	DNA Glycosylases	D045647
43382	D08.811.277.450.430.099.500	DNA-Formamidopyrimidine Glycosylase	D043382
44502	D08.811.277.450.430.099.750	Thymine DNA Glycosylase	D044502
9244	D08.811.277.450.430.400	NAD+ Nucleosidase	D009244
36541	D08.811.277.450.430.400.060	ADP-ribosyl Cyclase	D036541
51997	D08.811.277.450.430.400.060.500	Antigens, CD38	D051997
54788	D08.811.277.450.430.700	Ribosome Inactivating Proteins	D054788
54789	D08.811.277.450.430.700.500	Ribosome Inactivating Proteins, Type 1	D054789
54790	D08.811.277.450.430.700.750	Ribosome Inactivating Proteins, Type 2	D054790
36	D08.811.277.450.430.700.750.111	Abrin	D000036
12276	D08.811.277.450.430.700.750.666	Ricin	D012276
22603	D08.811.277.450.430.700.750.750	Shiga Toxins	D022603
22622	D08.811.277.450.430.700.750.750.120	Shiga Toxin 1	D022622
22641	D08.811.277.450.430.700.750.750.124	Shiga Toxin 2	D022641
22621	D08.811.277.450.430.700.750.750.500	Shiga Toxin	D022621
6596	D08.811.277.450.483	Hexosaminidases	D006596
48809	D08.811.277.450.483.044	alpha-N-Acetylgalactosaminidase	D048809
